id,ident,type,name,latitude_deg,longitude_deg,scheduled_service
316532,LAFK,heliport,Tiran_ Heliport,41.3111111,19.88,no
43911,LBLN,heliport,Lozen Heliport,42.61938858,23.50147247,no
43963,LDSF,heliport,Firule Heliport,43.50292969,16.46221924,no
43249,LEBC,heliport,Costa Brava-Centro Heliport,41.80770111,3.037179947,no
43295,LEBI,heliport,Sa Sabina Heliport,38.71659851,1.399960041,no
43239,LEBP,heliport,BP Oil Espa_a Heliport,39.957901,-0.011632,no
43244,LECC,heliport,Cas Curred_ Heliport,38.92910004,1.466330051,no
43251,LEDG,heliport,Direcci_n General de Tr_fico Heliport,40.44929886,-3.646130562,no
43267,LEDO,heliport,Hospital Doce de Octubre Heliport,40.37473628,-3.699852526,no
43256,LEEL,heliport,El Musel Heliport,43.54973221,-5.695445538,no
43259,LEEX,heliport,Expo 92 Heliport,37.39929962,-6.010674953,no
43260,LEFR,heliport,Fira M2 Heliport,41.35390091,2.129169941,no
43261,LEGD,heliport,Garidells Heliport,41.21390152,1.241559982,no
43292,LEGS,heliport,Parque De Garraf-Sitges Heliport,41.27389908,1.914720058,no
43242,LEGV,heliport,Campo Gaviota Heliport,43.44169998,-2.753609896,no
43265,LEHA,heliport,Hospital Alcorc_n Heliport,40.34970238,-3.838190138,no
43248,LEHB,heliport,Ciudad Sanitaria y Universitaria de Bellvitge Heliport,41.34529877,2.10729003,no
43264,LEHE,heliport,Helicsa Heliport,39.07120132,-1.83434999,no
43269,LEHG,heliport,Hospital General De Catalunya Heliport,41.47359848,2.042500019,no
43273,LEHJ,heliport,Hospital Universitario Joan XXIII Heliport,41.12559891,1.238129973,no
43270,LEHM,heliport,Hospital General De Manresa Heliport,41.72000122,1.840559959,no
43275,LEIU,heliport,Iurreta Heliport,43.18190002,-2.646389961,no
43274,LEJC,heliport,Hotel Rey Juan Carlos I Heliport,41.38249969,2.10916996,no
43268,LEJT,heliport,Hospital Doctor Josep Trueta Heliport,41.9978981,2.821399927,no
43263,LEMN,heliport,Heli Montsi_ - Amposta Heliport,40.66640091,0.564722002,no
43240,LENB,heliport,Cala'n Blanes Heliport,39.99750137,3.813329935,no
43288,LENH,heliport,Nou Hospital De Matar_ Heliport,41.56079865,2.429719925,no
43266,LENM,heliport,Hospital Can Misses Heliport,38.91749954,1.419440031,no
43291,LEOR,heliport,Parque De Bomberos De Orriols Heliport,42.13219833,2.903889894,no
43236,LEPB,heliport,Autoridad Portuaria de Barcelona Heliport,41.36429977,2.183010101,no
43285,LEPS,heliport,Mas Passamaner Heliport,41.18590164,1.159919977,no
43250,LEPV,heliport,Costa Norte-Puerto de Viveiro-Celeiro Heliport,43.67480087,-7.595230103,no
43257,LEPY,heliport,El Portinyol Heliport,41.58349991,2.560790062,no
43293,LERA,heliport,R.A.C.C. Heliport,41.38330078,2.108330011,no
43238,LERG,heliport,Berga Heliport,42.10559845,1.853330016,no
43300,LERV,heliport,Servei D'Evacuaci_ Del Circuit De Catalunya Heliport,41.5719986,2.262029886,no
43271,LESP,heliport,Hospital San Pau Heliport,41.41350174,2.171960115,no
43301,LETA,heliport,Servei Generals Del Circuit De Catalunya Heliport,41.57400131,2.257159948,no
43299,LETM,heliport,Sant Mart_ De Sescorts Heliport,42.01549911,2.319250107,no
43307,LETR,heliport,Tremp Heliport,42.16939926,0.892777979,no
43306,LETS,heliport,Torre Picasso Heliport,40.44982914,-3.693144321,no
43303,LETV,heliport,Tirvi_ Heliport,42.51879883,1.242310047,no
43308,LEUL,heliport,Ullastrell-Teresa Vil_ Heliport,41.52429962,1.971580029,no
43309,LEVH,heliport,Vielha Heliport,42.70439911,0.796945989,no
43310,LEVR,heliport,Vilaller Heliport,42.30469894,0.713056028,no
30241,LFPI,heliport,Paris Issy-les-Moulineaux Heliport,48.83330154,2.272779942,no
29010,LFTR,heliport,Toulon Navy Air Base,43.082699,5.93382,no
42448,LGAM,heliport,Amphiali Heliport,37.97159958,23.53039932,no
42449,LGLX,heliport,Piraeus Heliport,37.9917984,23.57480049,no
43984,LHKC,heliport,Kecel Heliport,46.5363884,19.24170303,no
317011,LIBH,heliport,Marina di Ginosa Heliport,40.424107,16.887501,no
317012,LIBJ,heliport,Vibo Valentia Heliport,38.640456,16.042989,no
317721,LIDK,heliport,Casarsa della Delizia Air Base,45.953167,12.816717,no
44002,LILS,heliport,Clusone Heliport,45.88388824,9.966388702,no
319749,LIRC,heliport,Centocelle Heliport,41.8729,12.5637,no
21569,LL01,heliport,Osf Family Medical Center Heliport,40.92169952,-90.65540314,no
21570,LL04,heliport,Morris Hospital Heliport,41.37030029,-88.42700195,no
21574,LL11,heliport,Edward Hospital Heliport,41.76060104,-88.15029907,no
21575,LL12,heliport,Brown and Lambrecht Heliport,41.50030136,-87.34140015,no
21582,LL25,heliport,Community Hospital of Ottawa Heliport,41.3572998,-88.82510376,no
21586,LL29,heliport,Pana Community Hospital Heliport,39.37889862,-89.08439636,no
21589,LL35,heliport,Chicago Fire Dept Air Sea Rescue Heliport,41.7242012,-87.52670288,no
21590,LL36,heliport,Exposition Gardens Heliport,40.76250076,-89.6167984,no
21591,LL37,heliport,OSF Saint Francis Medical Center Heliport,40.7016983,-89.59320068,no
21595,LL42,heliport,St James Hospital Heliport,40.87110138,-88.68060303,no
21600,LL47,heliport,Heritage Manor South Heliport,40.00669861,-90.43029785,no
21620,LL82,heliport,Atwood Heliport,42.30220032,-89.08180237,no
21621,LL83,heliport,Rockford Memorial Hospital Heliport,42.29859924,-89.09929657,no
21622,LL84,heliport,St Anthony Medical Center Heliport,42.26950073,-89.00340271,no
21629,LL95,heliport,Clarke Heliport,41.98634488,-88.10046226,no
316577,LLBL,heliport,Rabin Medical Center (Beilinson),32.0869444,34.865,no
316578,LLHD,heliport,Hadassah Ein Kerem Heliport,31.7644444,35.1472222,no
316579,LLHY,heliport,Hillel Yaffe,32.4530556,34.895,no
316576,LLIC,heliport,Sourasky (Ichilov) Medical Center,32.08,34.7897222,no
316581,LLPO,heliport,Poriya Medical Center,32.7541667,35.5425,no
316582,LLRB,heliport,Rambam Heliport,32.8352778,34.9858333,no
316584,LLSM,heliport,Sheba (Tel HaShomer) Medical Center,32.0433333,34.8419444,no
316580,LLSR,heliport,Soroka Medical Center,31.2591667,34.7994444,no
35207,LMMG,heliport,Xewkija Heliport,36.027199,14.2728,yes
30153,LNMC,heliport,Monaco Heliport,43.7256012,7.419169903,yes
43790,LOAC,heliport,Kittsee Heliport,48.09328842,17.0661087,no
43807,LOAE,heliport,Eisenstadt Heliport,47.84677,16.51345,no
43808,LOAF,heliport,Baden Heliport,48.00027847,16.25222206,no
43809,LOAH,heliport,Horn Heliport,48.66972351,15.66194439,no
43863,LOAJ,heliport,_amtc Heliport,48.22232459,16.51269257,no
43810,LOAK,heliport,Krems Heliport,48.41333389,15.61638927,no
43864,LOAM,heliport,Meidling Heliport,48.17399597,16.32260323,no
43791,LOAO,heliport,Oberpullendorf Heliport,47.50762558,16.51201057,no
43811,LOAP,heliport,Waidhofen an der Ybbs Hospital Helipad,47.952778,14.788056,no
43812,LOAQ,heliport,Krankenhaus Heliport,48.12666702,14.88083267,no
43813,LOAW,heliport,_amtc Heliport,47.84555435,16.2527771,no
43814,LOAX,heliport,St. P_lten Heliport,48.21333313,15.6291666,no
43815,LOAY,heliport,Kilb Heliport,48.08610916,15.42833328,no
43816,LOAZ,heliport,Zwettl Heliport,48.59999847,15.1641674,no
43865,LOBA,heliport,Wien Heliport,48.22166824,16.3461113,no
324124,LOBI,heliport,M_dling Krankenhaus Heliport,48.089471,16.298242,no
43817,LOBM,heliport,Mistelbach Hospital Helipad,48.567663,16.579138,no
43825,LODL,heliport,Business Center Leitner Heliport,46.968071,15.800702,no
312151,LODO,heliport,Christophorus 16 Heliport,47.30526,16.18352,no
43826,LOGA,heliport,Bad Radkersburg Hospital Helipad,46.691607,15.992397,no
43827,LOGC,heliport,Nieder_blarn Heliport,47.47999954,14.01055622,no
43828,LOGH,heliport,Graz University Hospital Helipad,47.08059,15.46381,no
43829,LOGJ,heliport,Judenburg Heliport,47.16500092,14.65499973,no
43792,LOGR,heliport,Schwerpunkt Heliport,47.27999878,16.20277786,no
312553,LOHD,heliport,Hartberg LKH Heliport,47.273333,15.966111,no
43830,LOIA,heliport,Kitzb_hel Hospital Helipad,47.449643,12.395697,no
43831,LOIB,heliport,H_rlahof Heliport,47.466857,12.367752,no
43858,LOIC,heliport,St. Anton Am Arlberg Heliport,47.119642,10.240544,no
43832,LOID,heliport,Kufstein Heliport,47.57124,12.149485,no
43833,LOIE,heliport,Reutte Heliport,47.473027,10.711678,no
43859,LOIG,heliport,Ludesch Heliport,47.20083237,9.780555725,no
43834,LOII,heliport,Hall in Tirol Hospital Heliport,47.281387,11.515834,no
43835,LOIL,heliport,_amtc Heliport,47.17657852,10.612607,no
43836,LOIM,heliport,Langkampfen - Au Heliport,47.56611252,12.13500023,no
43837,LOIN,heliport,Feuerwehrschule Heliport,47.30916595,11.05083275,no
43838,LOIO,heliport,S_lden Heliport,46.94662476,11.01875877,no
43839,LOIP,heliport,Idalpe Heliport,46.98110962,10.31611061,no
43860,LOIQ,heliport,Dr. Schenk Heliport,47.27468109,9.591497421,no
43840,LOIS,heliport,Swarovski Heliport,47.2947197,11.60016918,no
43841,LOIT,heliport,Bodenlandeplatz Ground Landing Area Heliport,47.52138901,12.4305563,no
43842,LOIU,heliport,Uni Klinik Heliport,47.26104355,11.38479805,no
43843,LOIV,heliport,St. Vinzenz Heliport,47.16249847,10.59305573,no
43844,LOIW,heliport,Waidring Heliport,47.58527756,12.59249973,no
43861,LOIX,heliport,Bregenz Heliport,47.49666214,9.745111465,no
43862,LOIY,heliport,Sanatorium Dr. Schenk Heliport,47.07394028,9.913284302,no
43845,LOIZ,heliport,Schwaz Heliport,47.34444427,11.7052784,no
43846,LOJK,heliport,Kaltenbach Heliport,47.28555679,11.87972164,no
43847,LOJM,heliport,Mayrhofen Heliport,47.17833328,11.8680563,no
43848,LOJO,heliport,Flugrettungszentrum _amtc Heliport,47.25500107,11.34555626,no
43849,LOJP,heliport,Karres Heliport,47.21888733,10.76888943,no
43850,LOJT,heliport,Hat Tux Heliport,47.13388824,11.70416737,no
43851,LOJZ,heliport,Zugspitzarena Heliport,47.41999817,10.92694378,no
43793,LOKA,heliport,Bodenlandeplatz/Ground-Landing Area Heliport,46.63527679,14.30749989,no
43794,LOKB,heliport,Bad Kleinkircheim Heliport,46.81194305,13.78388882,no
43852,LOKC,heliport,Glock Heliport,46.5227356,14.29705048,no
43795,LOKD,heliport,F_derlach Heliport,46.60176849,13.94971275,no
43796,LOKI,heliport,Wietersdorf Heliport,46.84777832,14.53694439,no
43853,LOKJ,heliport,Lienz Heliport,46.83499908,12.76277828,no
43797,LOKK,heliport,Hallegg Heliport,46.64805603,14.2458334,no
43820,LOKO,heliport,Goldeck Talstation Heliport,46.79315186,13.48325825,no
43798,LOKP,heliport,Deutsch-Ordens-Spital Heliport,46.94722366,14.41083336,no
43854,LOKQ,heliport,_amtc Heliport,46.79981232,12.87691498,no
43799,LOKS,heliport,St. Andr_ Im Lavanttal Heliport,46.7583313,14.8255558,no
43800,LOKT,heliport,Villach Heliport,46.61569214,13.85717583,no
43801,LOKU,heliport,Dachlandeplatz 2 Heliport,46.61805725,14.29555607,no
43802,LOKV,heliport,Febau Heliport,46.66110992,14.61583328,no
43855,LOKX,heliport,Feldkirchen-Waiern Heliport,46.73444366,14.08777809,no
43803,LOKY,heliport,Landespolizeikommando K_rnten Heliport,46.62001801,14.30784512,no
43804,LOKZ,heliport,Zwatzhof Heliport,46.97555542,14.2747221,no
43819,LOLD,heliport,Europa 3 Heliport,48.40083313,13.44972229,no
43805,LOMP,heliport,Patergassen Heliport,46.81944275,13.8572216,no
43806,LOMW,heliport,Dachlandeplatz Heliport,46.83250046,14.84805584,no
21633,LOR,heliport,Lowe AHP (Fort Rucker) Heliport,31.35580063,-85.75119781,no
43821,LOSJ,heliport,St. Johann Im Pongau Heliport,47.39416885,13.22222233,no
43822,LOSL,heliport,Dachlandeplatz Heliport,47.80583954,13.02772427,no
43823,LOSS,heliport,Schwarzach Heliport,47.32444382,13.15499973,no
43856,LOXH,heliport,Hochfilzen Heliport,47.47750092,12.65027809,no
43857,LOXI,heliport,Schwaz Military Heliport,47.33499908,11.69750023,no
43824,LOXS,heliport,Schwarzenbergkaserne Military Heliport,47.79750061,12.98166656,no
321238,LPAG,heliport,Albergaria-a-Velha Heliport,40.707119,-8.4914,no
323767,LPBH,heliport,Braga Hospital Heliport,41.56855,-8.399884,no
321239,LPCC,heliport,Dr. N_lio Mendon_a Hospital Heliport,32.647638,-16.92371,no
321240,LPCD,heliport,Santa Comba D_o Heliport,40.398473,-8.134162,no
321241,LPCI,heliport,Coimba University Hospital Helipad,40.219877,-8.413009,no
321242,LPCL,heliport,Covilh_ Hospital Helipad,40.267597,-7.491298,no
317145,LPDA,heliport,Porto Heliport,41.146597,-8.632665,no
321243,LPER,heliport,_vora Hospital Helipad,38.567973,-7.902436,no
323766,LPGO,heliport,Almada Hospital Heliport,38.675075,-9.177355,no
323770,LPHB,heliport,Herdade da Brava Heliport,37.695354,-7.62045,no
323768,LPHC,heliport,Cascais Hospital Heliport,38.728828,-9.418976,no
317089,LPJB,heliport,Alg_s Heliport,38.695741,-9.235799,no
321235,LPMC,heliport,Macedo de Cavaleiros,41.52532,-6.966368,no
321234,LPMD,heliport,Mirandela Hospitat Heliport,41.484771,-7.190643,no
321232,LPMP,heliport,Mafra Heliport,38.943058,-9.353825,no
321231,LPPJ,heliport,Beja Heliport,38.058,-7.875403,no
321269,LPSM,heliport,Santa Maria Hospital Helipad,38.749372,-9.160627,no
321268,LPTH,heliport,Tomar HospitalTomar Hospital Helipad,39.610553,-8.395223,no
321267,LPTM,heliport,Bragan_a Hospital Helipad,41.80265,-6.768767,no
321254,LPVC,heliport,Viana do Castelo Hospital Helipad,41.697716,-8.8314976,no
321253,LPXR,heliport,Vila Franca de Xira Hospital Helipad,38.977696,-8.985177,no
324127,LRBG,heliport,IAR Gimbav Heliport,45.686443,25.529058,no
21635,LS01,heliport,Shell Pipe Line Gibson Heliport,29.62940025,-90.94589996,no
21636,LS02,heliport,North Oaks Medical Center Heliport,30.46629906,-90.46199799,no
21639,LS05,heliport,Troop B Heliport,29.99850082,-90.11669922,no
21640,LS06,heliport,Pointe Coupee General Hospital Heliport,30.68320084,-91.4611969,no
21641,LS07,heliport,Lsu Health Science Center Heliport,32.48059845,-93.7621994,no
21642,LS08,heliport,Robert L Suggs Heliport,29.35140038,-89.43720245,no
21646,LS12,heliport,Bastian Bay Heliport,29.31410027,-89.61419678,no
21647,LS13,heliport,Omni Heliport,30.34790039,-92.04119873,no
21651,LS17,heliport,Jack Kent Heliport,30.06599998,-89.61889648,no
21653,LS19,heliport,Houma Terrebonne Heliport,29.25049973,-90.66230011,no
21656,LS22,heliport,St Helena Parish Hospital Heliport,30.83180046,-90.66619873,no
21657,LS23,heliport,Womens's and Children's Hospital Heliport,30.15379906,-92.04599762,no
21658,LS24,heliport,Touro Infirmary Heliport,29.92519951,-90.09339905,no
21661,LS27,heliport,Rapides Rmc Hospital Heliport,31.30170059,-92.45030212,no
21662,LS28,heliport,Barataria Bay Heliport,29.37859917,-89.85449982,no
21664,LS30,heliport,University Health Conway Hospital Heliport,32.44918,-92.107537,no
21665,LS31,heliport,Fresh Water Bayou Heliport,29.60149956,-92.26010132,no
21666,LS32,heliport,St Jude Heliport,30.02490044,-90.26899719,no
21667,LS33,heliport,Sun Drilling Products Heliport,29.89850044,-89.99060059,no
21670,LS37,heliport,West Calcasieu Cameron Hospital Heliport,30.22990036,-93.3687973,no
21675,LS42,heliport,Acadia General Hospital Heliport,30.226565,-92.363985,no
21678,LS45,heliport,Waterford 3 Heliport,29.98550034,-90.46730042,no
21680,LS47,heliport,Marine Shale Processors Inc Heliport,29.66270065,-91.12840271,no
21681,LS48,heliport,Assumption Comunity Hospital Heliport,29.95709991,-91.03369904,no
21683,LS50,heliport,Squires Heliport,32.42990112,-91.72429657,no
21684,LS51,heliport,Northshore Regional Medical Center Heliport,30.28689957,-89.74060059,no
21685,LS52,heliport,Era Helicopters Venice Base Heliport,29.28739929,-89.36779785,no
21686,LS53,heliport,Ville Platte Medical Center Heliport,30.68190002,-92.26599884,no
21688,LS55,heliport,William Olefins Llc,30.23880005,-91.05370331,no
21689,LS56,heliport,Medicant Island Heliport,29.33659935,-89.98419952,no
21690,LS57,heliport,River Parish Hospital Heliport,30.07150078,-90.51540375,no
21691,LS58,heliport,Women & Children's Hospital Heliport,30.18020058,-93.25209808,no
21693,LS60,heliport,East Field,30.25130081,-91.08650208,no
21694,LS61,heliport,Berwick Shore Base Heliport,29.66329956,-91.24069977,no
21695,LS62,heliport,Burns Point Plant Heliport,29.57159996,-91.53209686,no
21696,LS63,heliport,West Delta Receiving Station Heliport,29.21910095,-89.39700317,no
21697,LS64,heliport,District 8 Emergency Heliport,29.68849945,-90.98729706,no
21698,LS65,heliport,Moisart Heliport,29.98159981,-90.2826004,no
21699,LS66,heliport,Petro Com Headquarters Heliport,29.97019958,-90.20339966,no
21700,LS67,heliport,Avoyelles Hospital Heliport,31.14410019,-92.06150055,no
21703,LS71,heliport,Raceland Station Heliport,29.72800064,-90.59429932,no
21705,LS73,heliport,Amax Metals Recovery Inc. Heliport,29.86330032,-89.96779633,no
21706,LS74,heliport,Utec Heliport,30.2269001,-93.19989777,no
21707,LS75,heliport,Cameron Shore Base Heliport,29.81940079,-93.33989716,no
21710,LS78,heliport,Willis-Knighton Medical Center Temp Groundlevel Heliport,32.48630142,-93.77799988,no
21711,LS79,heliport,Hardtner Medical Center Heliport,31.86129951,-92.27600098,no
21712,LS80,heliport,Station 823 Heliport,30.4340992,-92.87539673,no
21713,LS81,heliport,Lake Charles Office Heliport,30.11440086,-93.21209717,no
21714,LS82,heliport,Air Logistics (Lake Charles) Heliport,30.1371994,-93.18289948,no
21715,LS84,heliport,Compressor Station 524 Heliport,29.21610069,-90.21589661,no
21716,LS85,heliport,East Jefferson General Hospital Heliport,30.01269913,-90.18009949,no
21718,LS87,heliport,Compressor Station 527 Heliport,29.51490021,-89.73059845,no
21724,LS94,heliport,Alon USA Heliport,30.532936,-91.750232,no
21725,LS95,heliport,Mackie Memorial Heliport,30.97940063,-92.58709717,no
21726,LS96,heliport,Ochsner Medical Institutions Heliport,29.96019936,-90.14589691,no
21727,LS97,heliport,Myu Heliport,29.92959976,-90.35399628,no
21728,LS98,heliport,Sabine Medical Center Heliport,31.56069946,-93.4720993,no
21729,LS99,heliport,Phi Fourchon Base Heliport,29.11660004,-90.20469666,no
21730,LSD,heliport,Blue Grass Station Army Heliport,38.08340073,-84.31659698,no
43112,LSER,heliport,Raron Heliport,46.30159378,7.833206654,yes
43111,LSEZ,heliport,Zermatt  Heliport,46.02931976,7.75336647,no
324129,LSHC,heliport,Collombey-Muraz Heliport,46.268501,6.959773,no
43110,LSHG,heliport,Gampel Heliport,46.30929947,7.726819992,no
324883,LSHI,heliport,Inselspital Hospital Heliport,46.948295,7.424303,no
43075,LSXB,heliport,Balzers Heliport,47.0681,9.48111,no
324130,LSXG,heliport,Gsteigwiler Heliport,46.647697,7.878219,no
43114,LSXH,heliport,Holziken Heliport,47.31432343,8.026514053,no
324185,LSXL,heliport,Lauterbrunnen Heliport,46.585497,7.913509,no
324892,LSXM,heliport,St Moritz-Bad Heliport,46.47895,9.82422,no
43118,LSXO,heliport,St. Gallen-Winkeln Heliport,47.4054985,9.290300369,no
43113,LSXP,heliport,Pfaffnau Heliport,47.23513031,7.910009861,no
43116,LSXR,heliport,Lodrino Heliport,46.29017258,8.992927551,no
43197,LSXS,heliport,Schindellegi Heliport,47.16988373,8.715649605,no
324197,LSXU,heliport,Untervaz Heliport,46.912621,9.55081,no
43115,LSXW,heliport,W_renlingen Heliport,47.53561401,8.246105194,no
43092,LSXY,heliport,Leysin  Heliport,46.34180069,7.020400047,no
43763,LU-0001,heliport,Ettelbruck heliport,49.85432,6.094475,no
43765,LU-0003,heliport,Centre Hospitalier de Luxembourg Helipad,49.619279,6.102534,no
43766,LU-0004,heliport,Centre Hospitalier Emile Mayrisch Heliport,49.500911,5.982146,no
43767,LU-0005,heliport,Clinique Ste-Th_r_se heliport,49.60340627,6.129105091,no
43768,LU-0006,heliport,H_pital Kirchberg heliport,49.632616,6.177118,no
308218,LYBS,heliport,Camp Bondsteel Army Heliport,42.365711,21.24823,no
